[2024-05-12T20:44:14.581+0500] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2024-05-12T20:44:14.592+0500] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: extract_transform_load_data_dag.extract_data manual__2024-05-12T15:44:11.738292+00:00 [queued]>
[2024-05-12T20:44:14.597+0500] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: extract_transform_load_data_dag.extract_data manual__2024-05-12T15:44:11.738292+00:00 [queued]>
[2024-05-12T20:44:14.597+0500] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2024-05-12T20:44:20.106+0500] {logging_mixin.py:188} INFO - 202/522 links done from BBC.
[2024-05-12T20:44:20.422+0500] {logging_mixin.py:188} INFO - 203/522 links done from BBC.
[2024-05-12T20:44:20.698+0500] {logging_mixin.py:188} INFO - 204/522 links done from BBC.
[2024-05-12T20:44:20.698+0500] {logging_mixin.py:188} INFO - Extracting articles from Dawn...
[2024-05-12T20:44:21.549+0500] {logging_mixin.py:188} INFO - 212/522 links done from Dawn.
[2024-05-12T20:44:22.087+0500] {logging_mixin.py:188} INFO - 214/522 links done from Dawn.
[2024-05-12T20:44:22.436+0500] {logging_mixin.py:188} INFO - 217/522 links done from Dawn.
[2024-05-12T20:44:22.745+0500] {logging_mixin.py:188} INFO - 221/522 links done from Dawn.
[2024-05-12T20:44:23.137+0500] {logging_mixin.py:188} INFO - 237/522 links done from Dawn.
[2024-05-12T20:44:23.451+0500] {logging_mixin.py:188} INFO - 254/522 links done from Dawn.
[2024-05-12T20:44:23.773+0500] {logging_mixin.py:188} INFO - 255/522 links done from Dawn.
[2024-05-12T20:44:24.073+0500] {logging_mixin.py:188} INFO - 256/522 links done from Dawn.
[2024-05-12T20:44:24.391+0500] {logging_mixin.py:188} INFO - 257/522 links done from Dawn.
[2024-05-12T20:44:25.361+0500] {logging_mixin.py:188} INFO - 258/522 links done from Dawn.
[2024-05-12T20:44:25.673+0500] {logging_mixin.py:188} INFO - 259/522 links done from Dawn.
[2024-05-12T20:44:25.989+0500] {logging_mixin.py:188} INFO - 260/522 links done from Dawn.
[2024-05-12T20:44:26.304+0500] {logging_mixin.py:188} INFO - 261/522 links done from Dawn.
[2024-05-12T20:44:26.614+0500] {logging_mixin.py:188} INFO - 262/522 links done from Dawn.
[2024-05-12T20:44:27.020+0500] {logging_mixin.py:188} INFO - 263/522 links done from Dawn.
[2024-05-12T20:44:27.363+0500] {logging_mixin.py:188} INFO - 264/522 links done from Dawn.
[2024-05-12T20:44:27.687+0500] {logging_mixin.py:188} INFO - 265/522 links done from Dawn.
[2024-05-12T20:44:27.998+0500] {logging_mixin.py:188} INFO - 266/522 links done from Dawn.
[2024-05-12T20:44:28.341+0500] {logging_mixin.py:188} INFO - 267/522 links done from Dawn.
[2024-05-12T20:44:28.676+0500] {logging_mixin.py:188} INFO - 268/522 links done from Dawn.
[2024-05-12T20:44:28.985+0500] {logging_mixin.py:188} INFO - 269/522 links done from Dawn.
[2024-05-12T20:44:29.311+0500] {logging_mixin.py:188} INFO - 270/522 links done from Dawn.
[2024-05-12T20:44:29.631+0500] {logging_mixin.py:188} INFO - 271/522 links done from Dawn.
[2024-05-12T20:44:29.961+0500] {logging_mixin.py:188} INFO - 272/522 links done from Dawn.
[2024-05-12T20:44:30.431+0500] {logging_mixin.py:188} INFO - 273/522 links done from Dawn.
[2024-05-12T20:44:30.736+0500] {logging_mixin.py:188} INFO - 274/522 links done from Dawn.
[2024-05-12T20:44:31.082+0500] {logging_mixin.py:188} INFO - 275/522 links done from Dawn.
[2024-05-12T20:44:31.399+0500] {logging_mixin.py:188} INFO - 276/522 links done from Dawn.
[2024-05-12T20:44:31.712+0500] {logging_mixin.py:188} INFO - 296/522 links done from Dawn.
[2024-05-12T20:44:32.096+0500] {logging_mixin.py:188} INFO - 297/522 links done from Dawn.
[2024-05-12T20:44:32.442+0500] {logging_mixin.py:188} INFO - 298/522 links done from Dawn.
[2024-05-12T20:44:32.769+0500] {logging_mixin.py:188} INFO - 299/522 links done from Dawn.
[2024-05-12T20:44:33.094+0500] {logging_mixin.py:188} INFO - 300/522 links done from Dawn.
[2024-05-12T20:44:33.348+0500] {logging_mixin.py:188} INFO - 301/522 links done from Dawn.
[2024-05-12T20:44:33.816+0500] {logging_mixin.py:188} INFO - 302/522 links done from Dawn.
[2024-05-12T20:44:34.112+0500] {logging_mixin.py:188} INFO - 303/522 links done from Dawn.
[2024-05-12T20:44:34.382+0500] {logging_mixin.py:188} INFO - 304/522 links done from Dawn.
[2024-05-12T20:44:34.796+0500] {logging_mixin.py:188} INFO - 305/522 links done from Dawn.
[2024-05-12T20:44:35.049+0500] {logging_mixin.py:188} INFO - 308/522 links done from Dawn.
[2024-05-12T20:44:35.303+0500] {logging_mixin.py:188} INFO - 309/522 links done from Dawn.
[2024-05-12T20:44:35.574+0500] {logging_mixin.py:188} INFO - 310/522 links done from Dawn.
[2024-05-12T20:44:35.832+0500] {logging_mixin.py:188} INFO - 311/522 links done from Dawn.
[2024-05-12T20:44:36.193+0500] {logging_mixin.py:188} INFO - 312/522 links done from Dawn.
[2024-05-12T20:44:36.450+0500] {logging_mixin.py:188} INFO - 313/522 links done from Dawn.
[2024-05-12T20:44:36.721+0500] {logging_mixin.py:188} INFO - 314/522 links done from Dawn.
[2024-05-12T20:44:36.973+0500] {logging_mixin.py:188} INFO - 315/522 links done from Dawn.
[2024-05-12T20:44:37.235+0500] {logging_mixin.py:188} INFO - 316/522 links done from Dawn.
[2024-05-12T20:44:37.644+0500] {logging_mixin.py:188} INFO - 317/522 links done from Dawn.
[2024-05-12T20:44:38.190+0500] {logging_mixin.py:188} INFO - 318/522 links done from Dawn.
[2024-05-12T20:44:38.475+0500] {logging_mixin.py:188} INFO - 319/522 links done from Dawn.
[2024-05-12T20:44:38.756+0500] {logging_mixin.py:188} INFO - 320/522 links done from Dawn.
[2024-05-12T20:44:39.021+0500] {logging_mixin.py:188} INFO - 321/522 links done from Dawn.
[2024-05-12T20:44:39.285+0500] {logging_mixin.py:188} INFO - 322/522 links done from Dawn.
[2024-05-12T20:44:39.548+0500] {logging_mixin.py:188} INFO - 323/522 links done from Dawn.
[2024-05-12T20:44:39.812+0500] {logging_mixin.py:188} INFO - 324/522 links done from Dawn.
[2024-05-12T20:44:40.072+0500] {logging_mixin.py:188} INFO - 325/522 links done from Dawn.
[2024-05-12T20:44:40.372+0500] {logging_mixin.py:188} INFO - 326/522 links done from Dawn.
[2024-05-12T20:44:40.651+0500] {logging_mixin.py:188} INFO - 327/522 links done from Dawn.
[2024-05-12T20:44:41.007+0500] {logging_mixin.py:188} INFO - 328/522 links done from Dawn.
[2024-05-12T20:44:41.340+0500] {logging_mixin.py:188} INFO - 330/522 links done from Dawn.
[2024-05-12T20:44:41.636+0500] {logging_mixin.py:188} INFO - 331/522 links done from Dawn.
[2024-05-12T20:44:41.913+0500] {logging_mixin.py:188} INFO - 333/522 links done from Dawn.
[2024-05-12T20:44:42.169+0500] {logging_mixin.py:188} INFO - 334/522 links done from Dawn.
[2024-05-12T20:44:42.485+0500] {logging_mixin.py:188} INFO - 336/522 links done from Dawn.
[2024-05-12T20:44:42.787+0500] {logging_mixin.py:188} INFO - 337/522 links done from Dawn.
[2024-05-12T20:44:43.067+0500] {logging_mixin.py:188} INFO - 339/522 links done from Dawn.
[2024-05-12T20:44:43.354+0500] {logging_mixin.py:188} INFO - 340/522 links done from Dawn.
[2024-05-12T20:44:43.609+0500] {logging_mixin.py:188} INFO - 342/522 links done from Dawn.
[2024-05-12T20:44:43.886+0500] {logging_mixin.py:188} INFO - 344/522 links done from Dawn.
[2024-05-12T20:44:44.147+0500] {logging_mixin.py:188} INFO - 345/522 links done from Dawn.
[2024-05-12T20:44:44.421+0500] {logging_mixin.py:188} INFO - 346/522 links done from Dawn.
[2024-05-12T20:44:44.684+0500] {logging_mixin.py:188} INFO - 347/522 links done from Dawn.
[2024-05-12T20:44:44.970+0500] {logging_mixin.py:188} INFO - 348/522 links done from Dawn.
[2024-05-12T20:44:45.295+0500] {logging_mixin.py:188} INFO - 349/522 links done from Dawn.
[2024-05-12T20:44:45.558+0500] {logging_mixin.py:188} INFO - 350/522 links done from Dawn.
[2024-05-12T20:44:45.811+0500] {logging_mixin.py:188} INFO - 351/522 links done from Dawn.
[2024-05-12T20:44:46.082+0500] {logging_mixin.py:188} INFO - 352/522 links done from Dawn.
[2024-05-12T20:44:46.406+0500] {logging_mixin.py:188} INFO - 353/522 links done from Dawn.
[2024-05-12T20:44:46.787+0500] {logging_mixin.py:188} INFO - 354/522 links done from Dawn.
[2024-05-12T20:44:47.191+0500] {logging_mixin.py:188} INFO - 355/522 links done from Dawn.
[2024-05-12T20:44:47.470+0500] {logging_mixin.py:188} INFO - 356/522 links done from Dawn.
[2024-05-12T20:44:47.733+0500] {logging_mixin.py:188} INFO - 357/522 links done from Dawn.
[2024-05-12T20:44:47.990+0500] {logging_mixin.py:188} INFO - 358/522 links done from Dawn.
[2024-05-12T20:44:48.313+0500] {logging_mixin.py:188} INFO - 360/522 links done from Dawn.
[2024-05-12T20:44:49.685+0500] {logging_mixin.py:188} INFO - 361/522 links done from Dawn.
[2024-05-12T20:44:50.014+0500] {logging_mixin.py:188} INFO - 362/522 links done from Dawn.
[2024-05-12T20:44:50.264+0500] {logging_mixin.py:188} INFO - 363/522 links done from Dawn.
[2024-05-12T20:44:50.520+0500] {logging_mixin.py:188} INFO - 364/522 links done from Dawn.
[2024-05-12T20:44:50.818+0500] {logging_mixin.py:188} INFO - 365/522 links done from Dawn.
[2024-05-12T20:44:51.078+0500] {logging_mixin.py:188} INFO - 366/522 links done from Dawn.
[2024-05-12T20:44:51.327+0500] {logging_mixin.py:188} INFO - 367/522 links done from Dawn.
[2024-05-12T20:44:51.576+0500] {logging_mixin.py:188} INFO - 368/522 links done from Dawn.
[2024-05-12T20:44:51.843+0500] {logging_mixin.py:188} INFO - 369/522 links done from Dawn.
[2024-05-12T20:44:52.150+0500] {logging_mixin.py:188} INFO - 370/522 links done from Dawn.
[2024-05-12T20:44:52.410+0500] {logging_mixin.py:188} INFO - 371/522 links done from Dawn.
[2024-05-12T20:44:52.683+0500] {logging_mixin.py:188} INFO - 372/522 links done from Dawn.
[2024-05-12T20:44:52.946+0500] {logging_mixin.py:188} INFO - 373/522 links done from Dawn.
[2024-05-12T20:44:53.236+0500] {logging_mixin.py:188} INFO - 374/522 links done from Dawn.
[2024-05-12T20:44:53.489+0500] {logging_mixin.py:188} INFO - 375/522 links done from Dawn.
[2024-05-12T20:44:53.782+0500] {logging_mixin.py:188} INFO - 377/522 links done from Dawn.
[2024-05-12T20:44:54.046+0500] {logging_mixin.py:188} INFO - 378/522 links done from Dawn.
[2024-05-12T20:44:54.412+0500] {logging_mixin.py:188} INFO - 379/522 links done from Dawn.
[2024-05-12T20:44:54.694+0500] {logging_mixin.py:188} INFO - 380/522 links done from Dawn.
[2024-05-12T20:44:54.983+0500] {logging_mixin.py:188} INFO - 381/522 links done from Dawn.
[2024-05-12T20:44:55.261+0500] {logging_mixin.py:188} INFO - 382/522 links done from Dawn.
[2024-05-12T20:44:55.512+0500] {logging_mixin.py:188} INFO - 383/522 links done from Dawn.
[2024-05-12T20:44:55.765+0500] {logging_mixin.py:188} INFO - 384/522 links done from Dawn.
[2024-05-12T20:44:56.116+0500] {logging_mixin.py:188} INFO - 385/522 links done from Dawn.
[2024-05-12T20:44:56.505+0500] {logging_mixin.py:188} INFO - 386/522 links done from Dawn.
[2024-05-12T20:44:56.764+0500] {logging_mixin.py:188} INFO - 387/522 links done from Dawn.
[2024-05-12T20:44:57.020+0500] {logging_mixin.py:188} INFO - 388/522 links done from Dawn.
[2024-05-12T20:44:57.275+0500] {logging_mixin.py:188} INFO - 390/522 links done from Dawn.
[2024-05-12T20:44:57.526+0500] {logging_mixin.py:188} INFO - 391/522 links done from Dawn.
[2024-05-12T20:44:57.848+0500] {logging_mixin.py:188} INFO - 392/522 links done from Dawn.
[2024-05-12T20:44:58.206+0500] {logging_mixin.py:188} INFO - 393/522 links done from Dawn.
[2024-05-12T20:44:58.540+0500] {logging_mixin.py:188} INFO - 394/522 links done from Dawn.
[2024-05-12T20:44:58.876+0500] {logging_mixin.py:188} INFO - 395/522 links done from Dawn.
[2024-05-12T20:44:59.143+0500] {logging_mixin.py:188} INFO - 396/522 links done from Dawn.
[2024-05-12T20:44:59.393+0500] {logging_mixin.py:188} INFO - 397/522 links done from Dawn.
[2024-05-12T20:44:59.657+0500] {logging_mixin.py:188} INFO - 398/522 links done from Dawn.
[2024-05-12T20:45:00.014+0500] {logging_mixin.py:188} INFO - 399/522 links done from Dawn.
[2024-05-12T20:45:00.459+0500] {logging_mixin.py:188} INFO - 400/522 links done from Dawn.
[2024-05-12T20:45:00.785+0500] {logging_mixin.py:188} INFO - 401/522 links done from Dawn.
[2024-05-12T20:45:01.113+0500] {logging_mixin.py:188} INFO - 403/522 links done from Dawn.
[2024-05-12T20:45:01.474+0500] {logging_mixin.py:188} INFO - 404/522 links done from Dawn.
[2024-05-12T20:45:01.740+0500] {logging_mixin.py:188} INFO - 405/522 links done from Dawn.
[2024-05-12T20:45:02.025+0500] {logging_mixin.py:188} INFO - 406/522 links done from Dawn.
[2024-05-12T20:45:02.280+0500] {logging_mixin.py:188} INFO - 407/522 links done from Dawn.
[2024-05-12T20:45:02.533+0500] {logging_mixin.py:188} INFO - 408/522 links done from Dawn.
[2024-05-12T20:45:02.880+0500] {logging_mixin.py:188} INFO - 409/522 links done from Dawn.
[2024-05-12T20:45:03.126+0500] {logging_mixin.py:188} INFO - 410/522 links done from Dawn.
[2024-05-12T20:45:03.390+0500] {logging_mixin.py:188} INFO - 411/522 links done from Dawn.
[2024-05-12T20:45:03.694+0500] {logging_mixin.py:188} INFO - 412/522 links done from Dawn.
[2024-05-12T20:45:03.983+0500] {logging_mixin.py:188} INFO - 413/522 links done from Dawn.
[2024-05-12T20:45:04.273+0500] {logging_mixin.py:188} INFO - 414/522 links done from Dawn.
[2024-05-12T20:45:04.567+0500] {logging_mixin.py:188} INFO - 418/522 links done from Dawn.
[2024-05-12T20:45:04.848+0500] {logging_mixin.py:188} INFO - 421/522 links done from Dawn.
[2024-05-12T20:45:05.102+0500] {logging_mixin.py:188} INFO - 424/522 links done from Dawn.
[2024-05-12T20:45:05.413+0500] {logging_mixin.py:188} INFO - 426/522 links done from Dawn.
[2024-05-12T20:45:05.667+0500] {logging_mixin.py:188} INFO - 427/522 links done from Dawn.
[2024-05-12T20:45:05.921+0500] {logging_mixin.py:188} INFO - 428/522 links done from Dawn.
[2024-05-12T20:45:06.186+0500] {logging_mixin.py:188} INFO - 429/522 links done from Dawn.
[2024-05-12T20:45:06.447+0500] {logging_mixin.py:188} INFO - 430/522 links done from Dawn.
[2024-05-12T20:45:06.723+0500] {logging_mixin.py:188} INFO - 431/522 links done from Dawn.
[2024-05-12T20:45:06.972+0500] {logging_mixin.py:188} INFO - 432/522 links done from Dawn.
[2024-05-12T20:45:07.282+0500] {logging_mixin.py:188} INFO - 433/522 links done from Dawn.
[2024-05-12T20:45:07.533+0500] {logging_mixin.py:188} INFO - 434/522 links done from Dawn.
[2024-05-12T20:45:07.793+0500] {logging_mixin.py:188} INFO - 436/522 links done from Dawn.
[2024-05-12T20:45:08.057+0500] {logging_mixin.py:188} INFO - 437/522 links done from Dawn.
[2024-05-12T20:45:08.310+0500] {logging_mixin.py:188} INFO - 438/522 links done from Dawn.
[2024-05-12T20:45:08.570+0500] {logging_mixin.py:188} INFO - 439/522 links done from Dawn.
[2024-05-12T20:45:08.844+0500] {logging_mixin.py:188} INFO - 440/522 links done from Dawn.
[2024-05-12T20:45:09.116+0500] {logging_mixin.py:188} INFO - 441/522 links done from Dawn.
[2024-05-12T20:45:09.421+0500] {logging_mixin.py:188} INFO - 442/522 links done from Dawn.
[2024-05-12T20:45:09.749+0500] {logging_mixin.py:188} INFO - 443/522 links done from Dawn.
[2024-05-12T20:45:10.021+0500] {logging_mixin.py:188} INFO - 444/522 links done from Dawn.
[2024-05-12T20:45:10.288+0500] {logging_mixin.py:188} INFO - 446/522 links done from Dawn.
[2024-05-12T20:45:10.567+0500] {logging_mixin.py:188} INFO - 447/522 links done from Dawn.
[2024-05-12T20:45:10.833+0500] {logging_mixin.py:188} INFO - 448/522 links done from Dawn.
[2024-05-12T20:45:11.100+0500] {logging_mixin.py:188} INFO - 449/522 links done from Dawn.
[2024-05-12T20:45:11.366+0500] {logging_mixin.py:188} INFO - 450/522 links done from Dawn.
[2024-05-12T20:45:11.626+0500] {logging_mixin.py:188} INFO - 451/522 links done from Dawn.
[2024-05-12T20:45:11.898+0500] {logging_mixin.py:188} INFO - 452/522 links done from Dawn.
[2024-05-12T20:45:12.174+0500] {logging_mixin.py:188} INFO - 453/522 links done from Dawn.
[2024-05-12T20:45:12.442+0500] {logging_mixin.py:188} INFO - 454/522 links done from Dawn.
[2024-05-12T20:45:12.709+0500] {logging_mixin.py:188} INFO - 456/522 links done from Dawn.
[2024-05-12T20:45:13.042+0500] {logging_mixin.py:188} INFO - 457/522 links done from Dawn.
[2024-05-12T20:45:13.309+0500] {logging_mixin.py:188} INFO - 458/522 links done from Dawn.
[2024-05-12T20:45:13.645+0500] {logging_mixin.py:188} INFO - 459/522 links done from Dawn.
[2024-05-12T20:45:13.913+0500] {logging_mixin.py:188} INFO - 460/522 links done from Dawn.
[2024-05-12T20:45:14.176+0500] {logging_mixin.py:188} INFO - 461/522 links done from Dawn.
[2024-05-12T20:45:14.430+0500] {logging_mixin.py:188} INFO - 462/522 links done from Dawn.
[2024-05-12T20:45:14.695+0500] {logging_mixin.py:188} INFO - 463/522 links done from Dawn.
[2024-05-12T20:45:14.957+0500] {logging_mixin.py:188} INFO - 464/522 links done from Dawn.
[2024-05-12T20:45:15.244+0500] {logging_mixin.py:188} INFO - 466/522 links done from Dawn.
[2024-05-12T20:45:15.508+0500] {logging_mixin.py:188} INFO - 467/522 links done from Dawn.
[2024-05-12T20:45:15.777+0500] {logging_mixin.py:188} INFO - 468/522 links done from Dawn.
[2024-05-12T20:45:16.094+0500] {logging_mixin.py:188} INFO - 469/522 links done from Dawn.
[2024-05-12T20:45:16.367+0500] {logging_mixin.py:188} INFO - 471/522 links done from Dawn.
[2024-05-12T20:45:16.636+0500] {logging_mixin.py:188} INFO - 472/522 links done from Dawn.
[2024-05-12T20:45:16.886+0500] {logging_mixin.py:188} INFO - 473/522 links done from Dawn.
[2024-05-12T20:45:17.253+0500] {logging_mixin.py:188} INFO - 474/522 links done from Dawn.
[2024-05-12T20:45:17.588+0500] {logging_mixin.py:188} INFO - 488/522 links done from Dawn.
[2024-05-12T20:45:18.003+0500] {logging_mixin.py:188} INFO - 490/522 links done from Dawn.
[2024-05-12T20:45:18.005+0500] {logging_mixin.py:188} INFO - Data saved to data.csv
[2024-05-12T20:45:18.005+0500] {python.py:237} INFO - Done. Returned value was: None
[2024-05-12T20:45:18.005+0500] {taskinstance.py:441} INFO - ::group::Post task execution logs
[2024-05-12T20:45:18.009+0500] {taskinstance.py:1206} INFO - Marking task as SUCCESS. dag_id=extract_transform_load_data_dag, task_id=extract_data, run_id=manual__2024-05-12T15:44:11.738292+00:00, execution_date=20240512T154411, start_date=20240512T154414, end_date=20240512T154518
[2024-05-12T20:45:18.064+0500] {local_task_job_runner.py:240} INFO - Task exited with return code 0
[2024-05-12T20:45:18.077+0500] {taskinstance.py:3498} INFO - 1 downstream tasks scheduled from follow-on schedule check
[2024-05-12T20:45:18.089+0500] {local_task_job_runner.py:222} INFO - ::endgroup::
